,Subrun,Event,Type,Num,Pred,Prob,ystart,yend,ydiff,length,Eng,Michel
272,142,7079,Pion,1.0,1.0,0.982715,5.95576,22.9724,17.0166,38.0771,0.504802,0
273,153,7641,Pion,1.0,1.0,0.987652,53.0005,91.7516,38.7511,63.975,1.50321,0
274,204,10163,Pion,1.0,1.0,0.991777,-26.403,-38.4777,12.0747,12.9823,0.276259,0
275,192,9572,Pion,1.0,1.0,0.998896,88.4656,78.9022,9.56334,18.1729,0.325264,0
276,132,6570,Pion,1.0,1.0,0.996458,-32.8229,-46.5948,13.7719,15.314,1.98458,0
277,200,9954,Pion,1.0,0.0,0.765257,-51.7711,-63.0001,11.2291,37.5624,1.17398,0
278,200,9954,Pion,1.0,0.0,0.765257,-43.0435,-45.7636,2.72009,3.90481,1.17398,0
279,229,11433,Pion,1.0,1.0,0.976719,-80.0293,53.7078,133.737,158.77,1.17965,0
280,229,11413,Pion,1.0,1.0,0.998349,-58.7519,-53.2771,5.47471,6.10469,1.548,0
281,225,11239,Pion,1.0,1.0,0.999853,54.4359,68.7702,14.3343,120.474,1.79177,0
282,136,6798,Pion,1.0,0.0,0.741122,-87.5397,-113.621,26.0816,36.8252,1.9739,0
283,148,7392,Pion,1.0,1.0,0.681252,-75.4042,-94.538,19.1338,27.2448,0.394198,0
284,132,6597,Pion,1.0,0.0,0.737915,-111.41,-114.645,3.2348,4.97798,1.76894,0
285,155,7722,Pion,1.0,1.0,0.92579,-76.0894,-115.928,39.8387,141.156,1.09094,0
286,192,9579,Pion,1.0,1.0,0.915464,4.78554,49.7814,44.9958,55.0464,0.658579,0
287,202,10088,Pion,1.0,1.0,0.967101,-66.365,-93.4956,27.1306,116.144,0.654233,0
288,197,9828,Pion,1.0,0.0,0.745621,-52.8928,-115.267,62.3747,65.7894,1.58668,0
289,141,7021,Pion,1.0,1.0,0.999925,34.5202,45.5437,11.0235,20.7989,0.602494,0
290,189,9425,Pion,1.0,1.0,0.999827,10.2107,38.0181,27.8074,150.673,1.50629,0
291,137,6840,Pion,1.0,1.0,0.642355,12.9222,29.2512,16.329,65.532,1.80529,0
292,154,7661,Pion,1.0,1.0,0.999615,29.7022,18.775,10.9271,62.2581,1.15075,0
293,209,10444,Pion,1.0,1.0,0.999876,-19.3835,32.7388,52.1223,87.1662,1.78131,0
294,196,9755,Pion,1.0,1.0,0.999853,69.6635,33.2808,36.3827,47.0519,1.46268,0
295,192,9590,Pion,1.0,1.0,0.999865,-24.9039,-62.0504,37.1465,130.564,1.96866,0
296,183,9115,Pion,1.0,1.0,0.995414,36.7259,80.5826,43.8566,58.1407,0.388617,0
297,215,10718,Pion,1.0,1.0,0.998727,0.62186,31.3357,30.7138,75.3479,1.44066,0
298,137,6829,Pion,1.0,0.0,0.832438,73.5695,99.4598,25.8904,108.845,1.07832,0
299,270,13473,Pion,1.0,1.0,0.998922,-94.7326,-89.9069,4.82571,94.4638,1.81828,0
300,230,11454,Pion,1.0,1.0,0.999361,-29.784,-27.1637,2.62038,26.6286,1.71968,0
301,140,6964,Pion,1.0,1.0,0.990038,-82.0235,-110.491,28.4674,49.0014,0.474785,0
302,147,7317,Pion,1.0,1.0,0.999777,7.63272,28.5211,20.8884,21.886,0.552828,0
303,133,6605,Pion,1.0,1.0,0.82008,30.1038,54.3434,24.2396,73.151,0.541206,0
304,154,7671,Pion,1.0,0.0,0.751191,-10.3698,-25.0036,14.6338,60.8784,0.549239,0
305,225,11242,Pion,1.0,1.0,0.875106,-99.2455,-115.257,16.0119,31.0344,0.482041,0
306,225,11242,Pion,1.0,1.0,0.875106,-108.144,-85.033,23.1107,27.4301,0.482041,0
307,222,11062,Pion,1.0,1.0,0.931364,-78.0722,-78.5723,0.500076,0.513389,0.181027,0
308,207,10312,Pion,1.0,1.0,0.990859,-59.0269,-75.4427,16.4159,18.4613,0.478366,0
309,262,13086,Pion,1.0,1.0,0.999237,-75.3733,-80.2692,4.8959,15.3411,1.82677,0
310,189,9420,Pion,1.0,1.0,0.993201,33.6059,32.8155,0.79044,129.764,1.61909,0
311,264,13166,Pion,1.0,1.0,0.998489,-78.381,-82.533,4.15199,5.11576,0.171146,0
312,231,11530,Pion,1.0,1.0,0.996438,-70.1477,-33.2709,36.8768,75.1404,0.487624,0
313,155,7728,Pion,1.0,0.0,0.92877,117.42,-86.8052,204.225,220.17,1.368,0
314,193,9608,Pion,1.0,1.0,0.761902,-86.1221,-111.806,25.6843,40.0586,0.887057,0
315,210,10470,Pion,1.0,1.0,0.998627,-53.6293,-55.3326,1.70337,37.5168,1.02953,0
316,203,10111,Pion,1.0,1.0,0.999687,92.9123,71.7993,21.1129,48.8678,1.54621,0
317,215,10721,Pion,1.0,1.0,0.996584,-84.8758,61.5194,146.395,251.781,1.90065,0
318,226,11299,Pion,1.0,0.0,0.639961,106.817,108.429,1.61221,4.07619,0.154069,0
319,140,6997,Pion,1.0,1.0,0.946849,18.2764,2.9175,15.3589,50.4013,1.29228,0
320,268,13365,Pion,1.0,1.0,0.996077,-65.3285,-69.5483,4.21978,7.26962,1.40849,0
321,134,6667,Pion,1.0,1.0,0.953406,-40.3899,-49.5991,9.2092,10.8923,1.90411,0
322,154,7677,Pion,1.0,1.0,0.910937,-35.4722,-19.4174,16.0548,43.1905,0.760168,0
323,139,6912,Pion,1.0,1.0,0.99976,-64.9588,-90.6162,25.6574,31.8798,1.99197,0
324,234,11670,Pion,1.0,1.0,0.996285,-56.7399,-66.4073,9.66743,108.867,0.785325,0
325,155,7735,Pion,1.0,1.0,0.996633,73.5191,48.9762,24.5429,34.6866,0.664947,0
326,260,12969,Pion,1.0,1.0,0.999989,35.1965,-1.4793,36.6758,51.3479,1.01397,0
327,226,11278,Pion,1.0,1.0,0.817209,-108.422,-91.6378,16.7846,31.1497,0.290417,0
328,192,9568,Pion,1.0,1.0,0.999484,-112.877,-99.3163,13.5607,15.306,1.46385,0
329,209,10425,Pion,1.0,1.0,0.969791,13.8337,-68.3298,82.1635,85.7826,1.03359,0
330,213,10638,Pion,1.0,1.0,0.782772,85.7625,89.6808,3.91824,6.21654,0.633856,0
331,145,7235,Pion,1.0,0.0,0.591736,100.063,30.8814,69.1816,71.9119,0.522681,0
332,226,11280,Pion,1.0,1.0,0.998752,92.2635,64.5099,27.7537,29.2381,1.56551,0
333,197,9805,Pion,1.0,1.0,0.986765,61.0029,33.399,27.6039,61.5337,0.396664,0
334,197,9805,Pion,1.0,1.0,0.986765,90.1715,61.2436,28.9279,37.5738,0.396664,0
335,146,7267,Pion,1.0,1.0,0.97149,-48.7493,-115.539,66.7895,102.09,1.56744,0
336,136,6796,Pion,1.0,1.0,0.580825,-34.1012,-26.4126,7.68856,46.1195,0.583511,0
337,264,13159,Pion,1.0,1.0,0.999568,13.7121,31.0288,17.3167,68.6788,1.43122,0
338,198,9878,Pion,1.0,1.0,0.786933,95.2047,96.0785,0.873878,4.34256,0.3063,0
339,214,10676,Pion,1.0,1.0,0.998088,-4.15398,-38.282,34.128,42.9466,1.51191,0
340,190,9458,Pion,1.0,1.0,0.996952,-29.2117,76.2732,105.485,114.659,1.91992,0
341,233,11635,Pion,1.0,1.0,0.999533,92.2307,117.438,25.2076,90.3226,1.70415,0
342,152,7575,Pion,1.0,1.0,0.999773,33.2507,33.154,0.0967102,27.8463,0.661974,0
343,133,6626,Pion,1.0,1.0,0.950264,-109.66,-85.0891,24.5706,54.4636,1.21139,0
344,201,10017,Pion,1.0,1.0,0.983298,-26.595,-59.104,32.509,49.3909,1.0077,0
345,268,13379,Pion,1.0,1.0,0.999998,-47.5409,-47.7727,0.231758,24.8642,0.504195,0
346,227,11350,Pion,1.0,1.0,0.962272,6.11101,-36.5487,42.6597,45.2536,1.97808,0
347,132,6580,Pion,1.0,1.0,0.99624,-1.79095,-3.09582,1.30487,69.8349,1.54173,0
348,196,9795,Pion,1.0,0.0,0.898371,-96.8587,-76.8649,19.9938,60.3665,1.71041,0
349,206,10254,Pion,1.0,1.0,0.621072,41.152,41.7482,0.596222,10.6702,0.196654,0
350,225,11217,Pion,1.0,1.0,0.998192,-35.5809,0.010747,35.5916,50.819,0.518816,0
351,186,9273,Pion,1.0,0.0,0.617476,-91.8655,-92.9213,1.05576,87.1445,0.648032,0
352,183,9146,Pion,1.0,1.0,0.986457,43.2047,55.1088,11.9041,162.732,1.79857,0
353,273,13637,Pion,1.0,1.0,0.998883,-26.3059,81.9715,108.277,123.804,1.48318,0
354,396,19784,Pion,1.0,1.0,0.998275,-60.7015,2.33748,63.039,136.147,1.38484,0
355,269,13437,Pion,1.0,1.0,0.999863,-67.487,-5.67023,61.8168,82.1982,0.805775,0
356,192,9596,Pion,1.0,0.0,0.698366,-62.2282,0.841377,63.0696,89.8545,1.2686,0
357,146,7278,Pion,1.0,1.0,0.974888,-9.43517,79.448,88.8832,121.748,1.52976,0
358,201,10009,Pion,1.0,1.0,0.999436,-90.3555,-86.5957,3.7598,18.5929,1.86152,0
359,226,11293,Pion,1.0,1.0,0.947132,14.6818,52.9076,38.2258,56.5106,0.870331,0
360,135,6702,Pion,1.0,0.0,0.797805,-23.561,-115.452,91.8907,98.7738,1.93649,0
361,207,10305,Pion,1.0,1.0,0.948386,48.6064,80.9867,32.3802,34.0103,0.354419,0
362,207,10305,Pion,1.0,1.0,0.948386,47.4565,10.9023,36.5541,36.8856,0.354419,0
363,200,9952,Pion,1.0,1.0,0.999938,-34.7772,-93.754,58.9768,88.161,1.62382,0
364,213,10622,Pion,1.0,1.0,0.986012,60.1852,61.199,1.01374,10.6775,0.445695,0
365,148,7359,Pion,1.0,1.0,0.981955,8.25351,6.03608,2.21742,21.1826,1.92936,0
366,265,13213,Pion,1.0,1.0,0.563267,72.2199,50.3476,21.8723,31.8782,0.4298,0
367,222,11086,Pion,1.0,1.0,0.999014,-1.23048,4.44104,5.67151,30.1505,1.76991,0
368,259,12933,Pion,1.0,1.0,0.997471,-85.8554,-73.1866,12.6687,65.6678,0.623253,0
369,138,6888,Pion,1.0,1.0,0.911141,104.365,104.396,0.0317078,4.00957,0.170869,0
370,235,11704,Pion,1.0,1.0,0.999107,18.4621,15.3802,3.08189,56.5714,0.609031,0
371,152,7570,Pion,1.0,0.0,0.961569,-66.171,-29.6129,36.5581,160.846,1.69062,0
372,133,6616,Pion,1.0,1.0,0.997335,1.17145,-32.4559,33.6273,36.3589,0.332944,0
373,156,7800,Pion,1.0,0.0,0.736954,67.8953,117.423,49.5276,53.618,1.57721,0
374,198,9873,Pion,1.0,1.0,0.97595,-12.5172,68.4426,80.9598,84.4291,0.645785,0
375,183,9147,Pion,1.0,0.0,0.582483,13.6005,0.360048,13.2404,43.1288,0.438445,0
376,145,7230,Pion,1.0,1.0,0.999782,2.61822,5.08284,2.46461,11.4237,0.850856,0
377,133,6617,Pion,1.0,0.0,0.706992,-98.0415,-89.2898,8.75176,17.9035,1.56191,0
378,268,13397,Pion,1.0,1.0,0.999874,-98.3485,-27.3709,70.9776,251.788,1.20843,0
379,259,12926,Pion,1.0,1.0,0.999709,-12.5155,-9.08006,3.43547,87.9189,1.98694,0
380,219,10950,Pion,1.0,0.0,0.73313,73.4191,117.318,43.8989,59.6989,1.77286,0
381,139,6915,Pion,1.0,0.0,0.956117,-63.0658,-23.7976,39.2681,121.888,0.646327,0
382,150,7499,Pion,1.0,1.0,0.979416,-63.0294,-103.563,40.5335,82.9262,0.856377,0
383,194,9660,Pion,1.0,1.0,0.99997,-34.516,-58.5443,24.0283,77.7114,1.80298,0
384,219,10918,Pion,1.0,0.0,0.960653,24.9799,-115.408,140.388,222.93,1.28881,0
385,227,11348,Pion,1.0,1.0,0.9999,-33.4864,-82.6543,49.1679,53.3927,0.9488,0
386,189,9443,Pion,1.0,1.0,0.989103,-59.4503,-57.8784,1.5719,13.0032,0.440281,0
387,139,6923,Pion,1.0,1.0,0.995752,-97.1619,-98.2049,1.04307,2.91688,0.880708,0
388,191,9538,Pion,1.0,1.0,0.977866,65.4176,110.922,45.5049,83.6613,1.99167,0
389,223,11142,Pion,1.0,1.0,0.99922,-66.2229,-5.37877,60.8441,85.7436,1.66873,0
390,262,13057,Pion,1.0,1.0,0.999636,36.5918,7.02939,29.5624,122.728,0.820541,0
391,233,11649,Pion,1.0,1.0,0.965556,114.878,91.1394,23.7391,36.4477,0.826478,0
392,198,9887,Pion,1.0,1.0,0.99981,46.0311,33.1605,12.8706,56.365,1.44823,0
393,223,11135,Pion,1.0,1.0,0.997825,19.7,25.8805,6.18058,11.9444,1.92107,0
394,196,9791,Pion,1.0,0.0,0.867937,117.358,58.5166,58.8415,87.4548,1.79887,0
395,143,7143,Pion,1.0,1.0,0.998172,-9.84538,1.37952,11.2249,27.325,0.998232,0
396,192,9554,Pion,1.0,1.0,0.944078,3.94583,41.918,37.9722,42.0321,0.502046,0
397,214,10654,Pion,1.0,1.0,0.999789,-4.93122,-31.6068,26.6756,173.266,1.45776,0
398,262,13073,Pion,1.0,1.0,0.997524,87.9116,86.3524,1.55915,37.5263,1.97484,0
399,202,10090,Pion,1.0,1.0,0.982335,32.3699,24.8286,7.54124,50.3669,0.988759,0
400,193,9616,Pion,1.0,1.0,0.999014,85.9337,93.9069,7.97318,9.4223,0.603433,0
401,396,19760,Pion,1.0,1.0,0.964109,-85.6368,-113.885,28.2484,29.3615,1.23119,0
402,235,11727,Pion,1.0,0.0,0.892567,61.5084,91.3365,29.8281,81.7914,0.590323,0
403,191,9503,Pion,1.0,1.0,0.777218,-42.6926,-62.2768,19.5842,71.2984,0.338727,0
404,265,13250,Pion,1.0,1.0,0.998257,80.5523,99.0898,18.5375,89.4166,1.70955,0
405,197,9833,Pion,1.0,0.0,0.726696,56.9333,55.473,1.46027,41.1312,1.39705,0
406,232,11561,Pion,1.0,1.0,0.91642,-79.2492,-32.4471,46.8021,49.1716,0.414729,0
407,227,11343,Pion,1.0,0.0,0.777304,-115.522,-56.0522,59.4695,101.1,1.39282,0
408,156,7776,Pion,1.0,1.0,0.999038,37.1828,10.8296,26.3532,41.4066,1.43609,0
409,198,9897,Pion,1.0,1.0,0.997589,-33.9419,-46.9683,13.0264,22.1123,0.369746,0
410,191,9536,Pion,1.0,0.0,0.923211,-76.3835,-49.6363,26.7472,73.1069,0.55168,0
411,132,6554,Pion,1.0,1.0,0.999579,58.8038,34.2701,24.5337,74.058,0.76449,0
412,133,6618,Pion,1.0,1.0,0.644953,-72.3151,-78.2843,5.9692,15.026,1.73936,0
413,189,9404,Pion,1.0,1.0,0.952433,-106.822,-93.3698,13.4522,80.6669,0.786876,0
414,261,13032,Pion,1.0,1.0,0.735661,-115.472,7.55219,123.024,207.861,1.10556,0
415,258,12879,Pion,1.0,1.0,0.977934,-116.033,-111.389,4.64382,7.21257,0.838223,0
416,269,13431,Pion,1.0,1.0,0.92376,23.5054,-51.5095,75.015,80.089,1.6646,0
417,271,13537,Pion,1.0,1.0,0.999925,-2.02435,-3.69793,1.67357,7.78931,1.07025,0
418,270,13458,Pion,1.0,1.0,0.999568,-86.5887,20.6153,107.204,129.235,0.782866,0
419,189,9421,Pion,1.0,1.0,0.992066,79.3765,97.0909,17.7144,33.5528,1.48621,0
420,136,6754,Pion,1.0,1.0,0.823214,-113.783,-86.0779,27.7051,83.6882,1.5826,0
421,230,11479,Pion,1.0,0.0,0.673605,-60.8111,-60.5269,0.28421,51.5086,0.836383,0
422,231,11512,Pion,1.0,1.0,0.999834,-58.243,-113.56,55.3173,90.6923,1.91569,0
423,270,13478,Pion,1.0,1.0,0.99984,-94.1184,-85.62,8.49839,71.0549,1.94595,0
424,218,10854,Pion,1.0,1.0,0.996822,-17.5855,-47.6709,30.0854,43.5541,0.418663,0
425,267,13346,Pion,1.0,1.0,0.997721,10.0715,14.5077,4.43629,60.8038,0.558259,0
426,153,7632,Pion,1.0,1.0,0.526323,-95.1115,-23.5601,71.5514,146.432,0.534712,0
427,151,7535,Pion,1.0,1.0,0.925287,-10.5812,17.2264,27.8076,36.1336,0.924711,0
428,259,12924,Pion,1.0,1.0,0.989724,82.3205,117.33,35.0095,79.7146,1.46326,0
429,146,7297,Pion,1.0,1.0,0.999966,18.6609,37.1504,18.4896,18.893,1.51065,0
430,235,11715,Pion,1.0,1.0,0.999053,60.7573,-21.8908,82.6481,91.6112,1.74093,0
431,223,11143,Pion,1.0,1.0,0.942224,76.748,97.5318,20.7838,56.9587,1.08576,0
432,141,7010,Pion,1.0,0.0,0.816194,17.896,-18.4037,36.2998,57.3705,0.409062,0
433,206,10284,Pion,1.0,1.0,0.993146,-101.107,-112.795,11.688,104.162,1.99466,0
434,206,10284,Pion,1.0,1.0,0.993146,-100.937,-93.3591,7.57761,60.1403,1.99466,0
435,396,19772,Pion,1.0,1.0,0.617938,13.8291,12.1609,1.66817,4.39269,0.188036,0
436,145,7245,Pion,1.0,1.0,0.951987,75.1212,85.6864,10.5651,16.7386,1.54696,0
437,226,11256,Pion,1.0,1.0,0.999648,-80.4837,-85.767,5.2833,107.638,1.61996,0
438,198,9871,Pion,1.0,1.0,0.81476,-38.5598,-59.4314,20.8716,26.7643,0.237945,0
439,205,10236,Pion,1.0,0.0,0.672735,57.8521,58.3329,0.480804,4.69832,1.13934,0
440,270,13498,Pion,1.0,1.0,0.998673,-0.863967,-71.7713,70.9073,105.459,1.75867,0
441,146,7266,Pion,1.0,1.0,0.997274,-34.5583,-33.1927,1.36563,13.3765,1.11299,0
442,205,10201,Pion,1.0,1.0,0.998364,-82.3761,-33.0032,49.3729,89.9177,0.685327,0
443,187,9306,Pion,1.0,1.0,0.995513,-30.1313,-55.7695,25.6382,41.0713,1.03511,0
444,211,10535,Pion,1.0,1.0,0.999872,-40.8453,-33.0899,7.75542,24.43,1.45567,0
445,268,13378,Pion,1.0,1.0,0.997306,-40.5406,-8.33648,32.2042,66.6515,1.83838,0
446,208,10397,Pion,1.0,0.0,0.684497,93.2478,91.2201,2.02774,12.6791,0.42269,0
447,229,11449,Pion,1.0,1.0,0.998178,-37.6513,26.7141,64.3653,330.096,1.69841,0
448,206,10275,Pion,1.0,1.0,0.999492,-64.5959,-80.7942,16.1983,54.5744,0.386132,0
449,201,10044,Pion,1.0,0.0,0.910265,1.82392,-66.7871,68.611,105.012,1.17823,0
450,135,6715,Pion,1.0,1.0,0.999427,59.8165,92.1454,32.3289,35.4439,1.12941,0
451,231,11521,Pion,1.0,1.0,0.654255,71.7367,-76.9554,148.692,154.93,1.46561,0
452,223,11141,Pion,1.0,0.0,0.79491,-110.32,-66.3028,44.0176,45.4101,0.397582,0
453,217,10809,Pion,1.0,0.0,0.650757,18.6248,45.6123,26.9875,37.2787,0.376091,0
454,217,10809,Pion,1.0,0.0,0.650757,18.5549,11.9573,6.59765,10.7348,0.376091,0
455,232,11584,Pion,1.0,1.0,0.793023,76.0742,100.267,24.1927,86.7337,0.759334,0
456,226,11281,Pion,1.0,0.0,0.737969,117.482,65.8402,51.6415,57.5493,1.07303,0
457,143,7117,Pion,1.0,1.0,0.977075,3.05206,-109.243,112.295,146.454,1.22656,0
458,148,7397,Pion,1.0,1.0,0.998718,7.50658,-20.2261,27.7327,37.5009,1.54523,0
459,202,10074,Pion,1.0,1.0,0.998813,116.04,71.7651,44.2748,101.236,0.946124,0
460,134,6699,Pion,1.0,1.0,0.587372,100.899,12.4404,88.4588,94.1836,0.421592,0
461,98,4875,Pion,1.0,1.0,0.995474,3.28453,-1.2275,4.51203,8.06577,0.565952,0
462,183,9101,Pion,1.0,1.0,0.996899,-40.4132,-43.4345,3.02132,9.3925,0.68418,0
463,225,11229,Pion,1.0,0.0,0.753822,25.1429,5.91656,19.2264,36.8244,1.00427,0
464,215,10739,Pion,1.0,0.0,0.91105,27.8973,72.632,44.7347,72.6454,0.50203,0
465,185,9223,Pion,1.0,1.0,0.999666,46.4646,96.591,50.1264,77.3759,1.58155,0
466,192,9561,Pion,1.0,0.0,0.913605,88.2131,-12.7665,100.98,271.833,1.45121,0
467,263,13133,Pion,1.0,1.0,0.998902,85.8186,65.3881,20.4305,29.5398,1.85574,0
468,203,10110,Pion,1.0,1.0,0.99821,36.3343,-17.3944,53.7287,73.5557,0.848852,0
469,132,6563,Pion,1.0,0.0,0.696783,-97.0672,-91.6694,5.39777,9.32996,0.193324,0
470,203,10118,Pion,1.0,1.0,0.999502,-80.0281,-63.823,16.205,19.6157,1.20626,0
471,194,9676,Pion,1.0,0.0,0.939466,92.5234,-54.8094,147.333,227.11,1.24138,0
472,273,13610,Pion,1.0,1.0,0.999373,-54.8659,-63.746,8.88009,14.2238,2.00451,0
473,140,6956,Pion,1.0,1.0,0.998957,74.552,14.9287,59.6233,96.421,1.4068,0
474,152,7557,Pion,1.0,1.0,0.995864,85.519,71.1362,14.3828,56.0227,1.79651,0
475,185,9249,Pion,1.0,1.0,0.90346,14.1453,-6.20767,20.353,24.5354,0.301694,0
476,139,6914,Pion,1.0,1.0,0.982404,56.6998,55.4641,1.23566,9.66274,0.220985,0
477,231,11511,Pion,1.0,1.0,0.838964,67.6439,-68.4693,136.113,172.235,1.15604,0
478,182,9087,Pion,1.0,1.0,0.866845,-115.168,-93.3276,21.8401,26.2306,0.906344,0
479,156,7799,Pion,1.0,1.0,0.741948,-99.0708,-91.3911,7.6797,18.1124,0.965256,0
480,156,7799,Pion,1.0,1.0,0.741948,-99.3937,-102.778,3.38458,6.6982,0.965256,0
481,158,7896,Pion,1.0,1.0,0.908939,-52.7435,-70.9898,18.2463,52.8928,0.661353,0
482,143,7103,Pion,1.0,1.0,0.75827,-19.0068,29.5862,48.593,74.8735,1.10579,0
483,271,13518,Pion,1.0,0.0,0.856321,-103.125,-42.5855,60.5394,78.0248,1.29053,0
484,154,7654,Pion,1.0,1.0,0.801608,57.9837,41.0437,16.94,39.9008,0.258421,0
485,154,7654,Pion,1.0,1.0,0.801608,59.6667,43.5343,16.1325,18.5449,0.258421,0
486,154,7654,Pion,1.0,1.0,0.801608,41.5163,29.6026,11.9138,13.4176,0.258421,0
487,137,6844,Pion,1.0,0.0,0.651255,-67.0399,-65.4642,1.57566,9.55814,0.799039,0
488,220,10955,Pion,1.0,1.0,0.999871,-55.6463,-55.7632,0.116905,16.268,0.807818,0
489,222,11051,Pion,1.0,1.0,0.954976,-115.229,-92.4694,22.7595,47.1882,0.952956,0
490,258,12900,Pion,1.0,1.0,0.996553,-90.4966,-89.4925,1.00405,48.6631,1.93082,0
491,264,13180,Pion,1.0,1.0,0.995298,37.904,71.79,33.886,38.3975,0.98163,0
492,186,9291,Pion,1.0,1.0,0.527189,-38.9269,-95.983,57.0561,168.128,0.89416,0
493,132,6569,Pion,1.0,1.0,0.992482,-48.1959,-8.4671,39.7288,62.6162,0.884104,0
494,229,11445,Pion,1.0,1.0,0.998095,-106.189,-101.659,4.52966,6.00361,1.37327,0
495,228,11388,Pion,1.0,1.0,0.965695,-37.103,-26.6971,10.4059,11.3118,1.6779,0
496,158,7860,Pion,1.0,1.0,0.800498,-10.1025,57.9801,68.0825,137.806,0.691079,0
497,227,11317,Pion,1.0,0.0,0.719759,-96.1168,-40.4329,55.6839,85.0753,1.79614,0
498,197,9843,Pion,1.0,0.0,0.516152,-115.318,-64.8305,50.4871,126.155,1.74412,0
499,232,11588,Pion,1.0,1.0,0.847458,-79.6413,-74.3217,5.31965,13.3554,0.202538,0
500,220,10977,Pion,1.0,1.0,0.99028,90.3351,109.858,19.5224,90.7085,1.91991,0
501,153,7648,Pion,1.0,1.0,0.995491,-34.8882,-80.2387,45.3505,50.3656,0.95688,0
502,183,9113,Pion,1.0,1.0,0.996503,-12.6045,-79.6353,67.0308,237.045,1.98547,0
503,260,12983,Pion,1.0,1.0,0.983972,-114.846,-88.2845,26.5614,50.5532,1.83063,0
504,98,4861,Pion,1.0,1.0,0.991173,-19.1463,-5.68233,13.464,14.3749,1.2284,0
505,151,7527,Pion,1.0,1.0,0.970076,-107.592,-106.892,0.699951,4.10525,0.171741,0
506,219,10928,Pion,1.0,1.0,0.949033,73.2134,77.5636,4.35014,36.3739,0.833916,0
507,268,13388,Pion,1.0,1.0,0.99528,17.3434,20.5028,3.15938,35.4544,0.274229,0
508,97,4842,Pion,1.0,1.0,0.57202,-87.0443,-99.816,12.7717,30.9044,0.288706,0
509,143,7139,Pion,1.0,1.0,0.999946,-73.7589,-21.7461,52.0128,73.7872,1.68829,0
510,193,9646,Pion,1.0,1.0,0.948088,-79.7885,-115.105,35.3168,49.5419,1.02083,0
511,234,11673,Pion,1.0,1.0,0.993705,96.3737,108.733,12.3591,16.9149,0.793279,0
512,143,7124,Pion,1.0,1.0,0.996127,-93.6655,22.4995,116.165,120.249,1.67631,0
513,150,7456,Pion,1.0,0.0,0.922732,-20.708,66.2021,86.9102,138.8,1.79378,0
514,183,9126,Pion,1.0,1.0,0.999588,45.6712,14.4952,31.176,39.9192,0.62575,0
515,216,10759,Pion,1.0,0.0,0.724677,15.3674,32.9107,17.5432,28.3145,1.81445,0
516,155,7720,Pion,1.0,0.0,0.770836,-43.2184,-45.9144,2.69603,33.6825,0.256858,0
517,230,11467,Pion,1.0,1.0,0.986274,-27.01,-30.4265,3.41654,25.7592,1.95438,0
518,195,9704,Pion,1.0,1.0,0.999122,-19.4162,-82.2455,62.8292,122.433,1.28137,0
519,222,11075,Pion,1.0,1.0,0.99925,42.8012,22.0184,20.7829,28.7455,0.610727,0
520,141,7016,Pion,1.0,1.0,0.971474,109.042,82.8343,26.2074,45.0712,0.867246,0
521,136,6799,Pion,1.0,1.0,0.881301,31.3267,89.9629,58.6362,67.2533,0.342875,0
522,187,9319,Pion,1.0,1.0,0.782398,-115.446,-76.341,39.105,190.883,0.905546,0
523,267,13309,Pion,1.0,1.0,0.934267,-114.959,-71.8055,43.1535,55.3842,0.518576,0
524,262,13080,Pion,1.0,1.0,0.740814,87.9977,77.7444,10.2533,33.7534,0.784129,0
525,192,9592,Pion,1.0,1.0,0.656758,-10.6406,34.7701,45.4107,137.754,0.920767,0
526,154,7679,Pion,1.0,1.0,0.981116,-66.6198,-79.2685,12.6487,16.3794,0.747383,0
527,134,6683,Pion,1.0,0.0,0.944316,-115.64,-23.3014,92.3389,156.088,1.58503,0
528,156,7771,Pion,1.0,1.0,0.959913,-115.468,-13.0804,102.388,108.195,1.93932,0
529,184,9161,Pion,1.0,0.0,0.700128,-50.6738,-38.563,12.1107,32.8911,1.1645,0
530,184,9161,Pion,1.0,0.0,0.700128,-50.9998,-51.2752,0.275406,4.13502,1.1645,0
531,194,9683,Pion,1.0,0.0,0.909052,-71.8581,-44.6876,27.1706,40.3693,1.52269,0
532,260,12988,Pion,1.0,0.0,0.511393,117.002,47.3418,69.6603,165.66,1.86836,0
533,136,6753,Pion,1.0,1.0,0.656016,-19.8384,11.1017,30.9401,102.838,0.597263,0
534,201,10049,Pion,1.0,1.0,0.996941,-91.0534,-91.0929,0.0395584,7.6308,1.7079,0
535,184,9182,Pion,1.0,1.0,0.990672,-96.5479,-102.18,5.6319,11.8888,0.681918,0
536,219,10947,Pion,1.0,0.0,0.835609,22.387,-115.325,137.712,168.68,1.69394,0
537,189,9426,Pion,1.0,1.0,0.893422,-74.3866,-12.7779,61.6087,92.5911,0.656844,0
538,141,7034,Pion,1.0,1.0,0.837179,-71.5502,-71.3486,0.201523,28.4768,0.241946,0
539,198,9859,Pion,1.0,1.0,0.967968,-115.431,-106.404,9.02672,39.1137,1.73814,0
540,152,7563,Pion,1.0,1.0,0.915131,-62.4355,-4.39316,58.0424,154.18,0.855556,0
541,152,7563,Pion,1.0,1.0,0.915131,-62.4268,-63.1705,0.743713,29.2294,0.855556,0
542,220,10995,Pion,1.0,1.0,0.991185,75.3736,73.0323,2.34126,8.49321,0.781205,0
