,Subrun,Event,Type,Num,Pred,Prob,ystart,yend,ydiff,length
318,369,18426,Muon,0.0,0.0,0.929028,96.4716,88.0373,8.43431,83.2439
319,343,17123,Muon,0.0,0.0,0.726168,6.5899,13.3406,6.75071,9.41745
320,205,10245,Muon,0.0,1.0,0.939074,70.6483,79.2964,8.64819,10.7037
321,362,18099,Muon,0.0,0.0,0.809339,-115.346,-82.5072,32.8392,47.0306
322,241,12020,Muon,0.0,0.0,0.862454,-61.6223,-115.374,53.7521,72.5198
323,196,9787,Muon,0.0,0.0,0.733638,52.7162,48.3241,4.39209,10.1791
324,259,12907,Muon,0.0,0.0,0.916348,30.7384,4.82455,25.9139,224.18
325,366,18286,Muon,0.0,0.0,0.838231,-31.7893,-14.5172,17.2721,98.3862
326,272,13553,Muon,0.0,0.0,0.837489,54.6008,117.57,62.9692,72.48
327,237,11820,Muon,0.0,0.0,0.929758,103.268,60.0172,43.251,228.097
328,237,11820,Muon,0.0,0.0,0.929758,103.339,102.323,1.01521,5.42026
329,379,18914,Muon,0.0,0.0,0.945231,71.5532,67.3033,4.24996,115.758
330,152,7597,Muon,0.0,0.0,0.82216,-49.725,6.74795,56.473,67.0126
331,264,13181,Muon,0.0,0.0,0.939102,-115.42,-83.7209,31.6996,92.5237
332,266,13256,Muon,0.0,0.0,0.963719,32.64,117.369,84.7294,417.849
333,284,14196,Muon,0.0,0.0,0.695477,117.386,66.5547,50.8313,52.0395
334,351,17509,Muon,0.0,0.0,0.919731,20.3477,117.164,96.8167,143.355
335,276,13769,Muon,0.0,0.0,0.943216,49.2264,-42.4963,91.7227,552.798
336,257,12819,Muon,0.0,0.0,0.931235,38.6439,-115.407,154.051,180.205
337,205,10233,Muon,0.0,0.0,0.923176,33.6296,-115.296,148.926,239.295
338,137,6840,Muon,0.0,0.0,0.933993,15.2871,-66.8819,82.169,214.425
339,263,13108,Muon,0.0,0.0,0.794091,117.601,67.3898,50.2109,55.5773
340,369,18414,Muon,0.0,0.0,0.758918,-29.0602,8.69712,37.7573,384.464
341,369,18414,Muon,0.0,0.0,0.758918,-4.99266,-7.38693,2.39427,7.6681
342,280,13955,Muon,0.0,0.0,0.844925,49.7185,-4.77557,54.494,176.507
343,387,19339,Muon,0.0,0.0,0.957304,-85.7596,-113.015,27.2556,223.13
344,336,16771,Muon,0.0,0.0,0.939317,102.181,6.10422,96.077,211.439
345,240,11952,Muon,0.0,0.0,0.926921,-34.7312,117.368,152.099,176.492
346,272,13576,Muon,0.0,0.0,0.932048,-113.13,57.1087,170.238,261.52
347,272,13576,Muon,0.0,0.0,0.932048,-113.165,-115.643,2.4782,3.43354
348,271,13543,Muon,0.0,0.0,0.846955,39.1371,-18.6478,57.7849,69.4411
349,283,14108,Muon,0.0,0.0,0.678559,-7.51265,-6.40551,1.10714,38.5072
350,226,11296,Muon,0.0,0.0,0.960875,-55.5528,31.7791,87.3319,193.07
351,351,17539,Muon,0.0,1.0,0.895479,56.9865,70.0033,13.0168,18.1056
352,387,19350,Muon,0.0,0.0,0.921863,-56.1901,-109.841,53.6506,208.971
353,284,14184,Muon,0.0,0.0,0.955959,-115.438,-33.1575,82.2806,230.248
354,280,13972,Muon,0.0,0.0,0.621074,11.1287,12.349,1.22026,4.62821
355,280,13972,Muon,0.0,0.0,0.621074,10.0552,11.4707,1.41551,2.77871
356,282,14054,Muon,0.0,0.0,0.81618,-115.559,-6.63054,108.929,128.572
357,264,13158,Muon,0.0,0.0,0.772404,-60.3029,117.361,177.664,196.991
358,258,12885,Muon,0.0,0.0,0.676055,32.1189,17.4408,14.6781,26.2356
359,325,16250,Muon,0.0,0.0,0.949365,-40.0834,-101.158,61.0747,101.707
360,170,8489,Muon,0.0,0.0,0.959732,-22.9451,54.4661,77.4112,200.105
361,238,11857,Muon,0.0,0.0,0.880666,11.3234,-115.461,126.784,141.902
362,262,13079,Muon,0.0,0.0,0.86078,28.1472,22.2183,5.92894,41.2401
363,157,7807,Muon,0.0,0.0,0.729652,-115.449,-91.4665,23.9823,26.5973
364,231,11507,Muon,0.0,0.0,0.821917,1.95669,-41.3267,43.2834,122.485
365,231,11507,Muon,0.0,0.0,0.821917,-46.6271,-35.5603,11.0668,11.5326
366,157,7806,Muon,0.0,0.0,0.906587,-61.1869,-85.9095,24.7226,75.9569
367,226,11266,Muon,0.0,0.0,0.563278,59.5293,66.0718,6.5425,74.1372
368,226,11266,Muon,0.0,0.0,0.563278,55.2565,58.5814,3.32487,26.5508
369,226,11266,Muon,0.0,0.0,0.563278,55.1389,54.7554,0.383453,5.63643
370,278,13891,Muon,0.0,0.0,0.953169,117.275,-61.9752,179.25,223.291
371,288,14360,Muon,0.0,0.0,0.710723,96.9354,95.8217,1.11363,7.58865
372,279,13935,Muon,0.0,0.0,0.544057,87.8153,-11.7025,99.5179,171.558
373,101,5021,Muon,0.0,0.0,0.944145,-47.6883,-57.3791,9.69086,107.404
374,223,11116,Muon,0.0,1.0,0.778731,9.26661,-10.4577,19.7243,50.281
375,335,16735,Muon,0.0,0.0,0.530716,13.5664,26.8081,13.2417,19.664
376,222,11092,Muon,0.0,0.0,0.90723,-34.2284,-16.682,17.5464,525.919
377,222,11092,Muon,0.0,0.0,0.90723,-17.2821,-22.5225,5.24043,12.2513
378,222,11092,Muon,0.0,0.0,0.90723,-29.6079,-24.6996,4.90833,5.6724
379,204,10186,Muon,0.0,0.0,0.642211,-80.7357,-43.8932,36.8425,169.025
380,258,12873,Muon,0.0,0.0,0.766591,-16.7721,115.029,131.801,165.002
381,217,10808,Muon,0.0,0.0,0.831233,117.282,88.0149,29.2676,94.1475
382,399,19923,Muon,0.0,0.0,0.913795,-52.3386,-29.7509,22.5876,383.052
383,399,19923,Muon,0.0,0.0,0.913795,-52.1855,-51.6783,0.507263,11.5006
384,216,10769,Muon,0.0,0.0,0.892583,77.9856,117.416,39.4305,166.564
385,216,10769,Muon,0.0,0.0,0.892583,80.4447,86.1296,5.68489,5.68948
386,152,7558,Muon,0.0,0.0,0.964247,-47.8852,-40.0417,7.8435,232.944
387,266,13300,Muon,0.0,0.0,0.870127,117.225,31.6986,85.5268,95.4633
388,251,12531,Muon,0.0,0.0,0.929817,35.0642,-10.0318,45.096,364.682
389,251,12531,Muon,0.0,0.0,0.929817,34.9904,16.7713,18.2191,331.56
390,251,12531,Muon,0.0,0.0,0.929817,36.1046,34.9022,1.20238,2.16815
391,285,14212,Muon,0.0,0.0,0.726732,-52.878,-49.5572,3.32086,4.87893
392,157,7824,Muon,0.0,0.0,0.753691,-93.7879,-89.2842,4.50365,13.75
393,259,12933,Muon,0.0,0.0,0.825566,-16.6825,-26.7501,10.0677,36.8536
394,223,11108,Muon,0.0,0.0,0.874064,-10.1362,117.691,127.827,145.448
395,383,19131,Muon,0.0,0.0,0.829953,23.8349,5.97365,17.8613,42.8492
396,268,13387,Muon,0.0,0.0,0.922669,-64.2897,78.5796,142.869,398.065
397,268,13387,Muon,0.0,0.0,0.922669,-64.0547,-64.8327,0.777908,10.8631
398,101,5047,Muon,0.0,0.0,0.755735,117.351,114.296,3.05477,10.598
399,101,5047,Muon,0.0,0.0,0.755735,117.027,117.143,0.115578,1.59787
400,200,9976,Muon,0.0,0.0,0.843481,-81.7856,-104.133,22.3471,53.3102
401,335,16727,Muon,0.0,0.0,0.953502,-115.596,51.8145,167.411,247.627
402,217,10810,Muon,0.0,0.0,0.647975,-26.4669,-106.594,80.1276,82.2825
403,217,10810,Muon,0.0,0.0,0.647975,-26.1084,62.6613,88.7698,90.5894
404,371,18526,Muon,0.0,0.0,0.872426,29.9568,85.6047,55.6479,77.3144
405,367,18314,Muon,0.0,0.0,0.934828,-37.0465,-114.865,77.8187,133.853
406,367,18314,Muon,0.0,0.0,0.934828,-37.519,-37.7067,0.187679,1.25614
407,274,13657,Muon,0.0,0.0,0.836202,48.7658,-0.884644,49.6504,103.062
408,242,12078,Muon,0.0,1.0,0.609329,-81.6696,-115.583,33.9134,54.7918
409,260,12987,Muon,0.0,0.0,0.784362,16.6917,15.8279,0.863865,26.5575
410,325,16224,Muon,0.0,0.0,0.939815,-48.2583,-115.54,67.2816,265.393
411,281,14045,Muon,0.0,1.0,0.730775,54.267,56.5884,2.32145,32.9796
412,336,16792,Muon,0.0,0.0,0.95813,-47.037,-110.829,63.7916,266.005
413,111,5512,Muon,0.0,0.0,0.96619,-14.4324,66.7685,81.2009,316.715
414,242,12066,Muon,0.0,0.0,0.8223,-115.361,-52.3309,63.03,87.3535
415,367,18335,Muon,0.0,0.0,0.82686,86.1652,76.1511,10.0141,37.504
416,385,19233,Muon,0.0,1.0,0.680268,-33.1475,-39.7472,6.59969,7.0375
417,272,13596,Muon,0.0,0.0,0.950646,-63.737,-10.3557,53.3813,163.945
418,272,13596,Muon,0.0,0.0,0.950646,-63.7444,-64.7352,0.990818,1.86144
419,369,18401,Muon,0.0,1.0,0.880278,36.0474,38.205,2.15768,4.80986
420,387,19327,Muon,0.0,0.0,0.908946,-22.0051,-52.8142,30.8091,96.5601
421,387,19327,Muon,0.0,0.0,0.908946,-52.4312,-54.5144,2.08321,7.53893
422,289,14418,Muon,0.0,0.0,0.950615,-7.38065,-82.2382,74.8575,186.719
423,197,9837,Muon,0.0,0.0,0.9493,108.327,76.2086,32.1181,213.279
424,200,9992,Muon,0.0,0.0,0.916414,14.702,-47.3205,62.0224,145.36
425,251,12523,Muon,0.0,0.0,0.887845,-12.6732,-84.0481,71.3749,79.2595
426,240,11992,Muon,0.0,0.0,0.787307,47.1734,44.5895,2.5839,19.308
427,392,19562,Muon,0.0,0.0,0.750982,1.04625,3.06561,2.01936,15.4641
428,101,5008,Muon,0.0,0.0,0.942092,-29.5784,78.6026,108.181,139.397
429,239,11915,Muon,0.0,0.0,0.946614,-64.291,-53.1574,11.1336,169.723
430,281,14013,Muon,0.0,0.0,0.894661,42.081,117.35,75.2685,199.763
431,182,9067,Muon,0.0,0.0,0.944937,-68.7976,-75.0936,6.29605,122.073
432,283,14134,Muon,0.0,0.0,0.727519,-36.0943,15.5919,51.6862,51.9486
433,241,12049,Muon,0.0,0.0,0.822575,-6.9559,-42.7302,35.7744,70.3997
434,282,14098,Muon,0.0,0.0,0.913458,-11.7294,-92.144,80.4146,141.7
435,282,14098,Muon,0.0,0.0,0.913458,-11.4432,52.6796,64.1228,104.162
436,281,14015,Muon,0.0,0.0,0.608187,-65.9468,7.58613,73.5329,129.969
437,234,11687,Muon,0.0,0.0,0.779539,111.085,25.4724,85.6123,202.941
438,262,13073,Muon,0.0,0.0,0.874341,72.6992,81.4851,8.78594,58.171
439,262,13073,Muon,0.0,0.0,0.874341,73.0426,71.5451,1.49754,5.69045
440,335,16710,Muon,0.0,0.0,0.877577,29.7366,76.2866,46.55,121.147
441,397,19810,Muon,0.0,0.0,0.765993,93.2977,72.4341,20.8636,24.0395
442,239,11940,Muon,0.0,0.0,0.956012,-67.2926,117.233,184.525,215.794
443,277,13838,Muon,0.0,0.0,0.937192,17.2829,-38.9453,56.2282,269.735
444,351,17530,Muon,0.0,0.0,0.819328,50.9615,42.7504,8.21109,33.8823
445,271,13532,Muon,0.0,0.0,0.952217,-44.1003,-15.2206,28.8797,302.337
446,283,14120,Muon,0.0,0.0,0.955165,0.0965982,-0.708941,0.805539,100.383
447,276,13794,Muon,0.0,0.0,0.93239,24.4744,-115.418,139.892,200.776
448,389,19422,Muon,0.0,0.0,0.928167,54.663,95.6549,40.9919,142.53
449,209,10421,Muon,0.0,0.0,0.888734,59.1309,116.586,57.4554,83.3537
450,268,13380,Muon,0.0,0.0,0.949469,-115.414,-79.2154,36.1983,107.227
451,290,14489,Muon,0.0,0.0,0.746401,86.7862,101.867,15.0807,25.8194
452,211,10535,Muon,0.0,0.0,0.871614,18.9675,-115.614,134.582,145.622
453,259,12922,Muon,0.0,0.0,0.928361,-69.3101,-115.767,46.4567,228.684
454,284,14168,Muon,0.0,0.0,0.835129,107.592,109.484,1.89183,9.09092
455,284,14168,Muon,0.0,0.0,0.835129,106.238,106.675,0.437531,1.20778
456,203,10131,Muon,0.0,0.0,0.857321,-46.5145,-13.4642,33.0502,82.6919
457,259,12948,Muon,0.0,0.0,0.799657,116.167,57.1481,59.0193,117.082
458,205,10210,Muon,0.0,0.0,0.7239,-21.9026,-23.7441,1.84149,9.38114
459,268,13378,Muon,0.0,0.0,0.940549,-25.1857,-115.383,90.1974,133.347
460,383,19125,Muon,0.0,0.0,0.938856,-18.9933,-110.02,91.0263,299.073
461,251,12529,Muon,0.0,0.0,0.945503,5.29506,-5.44774,10.7428,217.893
462,196,9799,Muon,0.0,0.0,0.772168,74.9787,117.371,42.3923,58.4749
463,256,12793,Muon,0.0,0.0,0.944522,-71.8292,117.364,189.193,219.918
464,256,12793,Muon,0.0,0.0,0.944522,10.4719,13.9717,3.49987,8.92908
465,397,19808,Muon,0.0,0.0,0.876417,72.838,-63.2579,136.096,182.62
466,397,19808,Muon,0.0,0.0,0.876417,72.6559,72.8712,0.215286,11.1409
467,266,13259,Muon,0.0,0.0,0.940675,-115.428,-80.9269,34.5015,89.1102
468,211,10537,Muon,0.0,0.0,0.805843,94.834,94.1336,0.700478,27.3151
469,200,9958,Muon,0.0,0.0,0.843167,19.1704,23.1727,4.00228,35.723
470,200,9958,Muon,0.0,0.0,0.843167,27.1389,26.0538,1.0851,8.75805
471,200,9958,Muon,0.0,0.0,0.843167,22.6267,19.866,2.76065,3.34299
472,335,16750,Muon,0.0,0.0,0.781113,-67.6329,43.234,110.867,587.293
473,335,16750,Muon,0.0,0.0,0.781113,-67.8475,-103.713,35.8658,90.7437
474,264,13174,Muon,0.0,0.0,0.866695,117.378,-16.7248,134.103,147.044
475,379,18942,Muon,0.0,0.0,0.790974,46.0614,26.2192,19.8422,41.3092
476,266,13280,Muon,0.0,0.0,0.916107,-99.9611,-86.0102,13.9509,82.5641
477,349,17424,Muon,0.0,0.0,0.677335,-115.354,-64.141,51.2127,71.4329
478,223,11120,Muon,0.0,0.0,0.947838,49.8534,-79.7019,129.555,294.992
479,399,19931,Muon,0.0,0.0,0.95879,-29.6658,51.0348,80.7006,200.307
480,258,12864,Muon,0.0,0.0,0.948396,105.42,92.4473,12.9725,89.6475
481,251,12515,Muon,0.0,0.0,0.798253,93.9629,117.473,23.5102,31.39
482,278,13883,Muon,0.0,0.0,0.743503,-34.8647,-48.3166,13.4519,49.358
483,237,11819,Muon,0.0,0.0,0.833289,-115.375,-25.6156,89.7597,100.647
484,238,11894,Muon,0.0,0.0,0.810784,117.589,75.9872,41.6016,63.3789
485,364,18191,Muon,0.0,0.0,0.835747,-88.6742,-85.2297,3.44456,270.691
486,267,13308,Muon,0.0,0.0,0.67393,-115.144,35.7289,150.873,220.374
487,251,12520,Muon,0.0,0.0,0.810249,-34.8871,-61.5323,26.6453,67.0207
488,366,18276,Muon,0.0,0.0,0.875759,-66.6959,-115.294,48.5983,124.994
489,247,12317,Muon,0.0,0.0,0.951213,109.596,22.5543,87.0414,121.275
490,364,18158,Muon,0.0,0.0,0.619186,49.307,44.3773,4.92972,90.7079
491,249,12443,Muon,0.0,0.0,0.858906,98.5075,77.144,21.3635,58.5716
492,238,11872,Muon,0.0,0.0,0.735779,31.8635,31.1165,0.747015,13.0041
493,259,12936,Muon,0.0,0.0,0.733159,-91.5207,-90.0527,1.46799,10.5028
494,389,19418,Muon,0.0,0.0,0.825946,-91.7364,-73.8073,17.9292,56.1298
495,137,6829,Muon,0.0,0.0,0.828359,9.30596,32.0635,22.7576,111.358
496,289,14442,Muon,0.0,0.0,0.94223,-52.0119,-115.519,63.5075,139.727
497,204,10171,Muon,0.0,0.0,0.795055,9.75233,117.424,107.672,110.494
498,283,14110,Muon,0.0,0.0,0.759697,-110.431,-100.01,10.421,16.3918
499,170,8479,Muon,0.0,1.0,0.580645,88.7412,11.2645,77.4767,84.0083
500,269,13433,Muon,0.0,0.0,0.727363,117.647,53.5668,64.08,69.268
501,204,10182,Muon,0.0,0.0,0.832569,52.8808,44.8146,8.06614,57.3939
502,274,13660,Muon,0.0,0.0,0.8179,-115.51,-50.2407,65.2692,85.365
503,386,19284,Muon,0.0,0.0,0.932028,38.6323,-5.49115,44.1234,225.172
504,249,12405,Muon,0.0,0.0,0.754934,-1.88175,-10.4276,8.54585,15.6946
505,239,11904,Muon,0.0,0.0,0.868386,70.3027,117.38,47.0776,69.8773
506,239,11904,Muon,0.0,0.0,0.868386,71.6659,76.8073,5.1414,8.93497
507,351,17548,Muon,0.0,0.0,0.925522,-34.9781,-10.23,24.7481,118.683
508,366,18267,Muon,0.0,0.0,0.878149,-38.4743,117.037,155.512,192.439
509,152,7584,Muon,0.0,0.0,0.791583,-81.288,-64.6693,16.6186,25.0628
510,284,14152,Muon,0.0,1.0,0.653269,-56.8315,32.9986,89.83,146.8
511,220,10999,Muon,0.0,0.0,0.749165,50.2963,49.0775,1.21886,16.0349
512,284,14164,Muon,0.0,0.0,0.959056,55.5817,94.5518,38.9701,159.353
513,237,11815,Muon,0.0,0.0,0.945531,34.6149,17.4033,17.2116,302.318
514,199,9921,Muon,0.0,0.0,0.691415,45.9117,47.9422,2.03048,6.46212
515,256,12795,Muon,0.0,0.0,0.84801,-115.443,-36.6145,78.8284,96.7982
516,200,9965,Muon,0.0,0.0,0.911662,-115.1,-79.9382,35.1619,148.37
517,211,10531,Muon,0.0,0.0,0.892727,-104.206,-86.7255,17.4805,67.9807
518,233,11601,Muon,0.0,0.0,0.938999,60.5284,59.0855,1.44289,385.919
519,220,10988,Muon,0.0,0.0,0.948241,-98.4122,45.9689,144.381,329.949
520,203,10114,Muon,0.0,0.0,0.965904,-115.475,64.3894,179.865,264.734
521,368,18372,Muon,0.0,0.0,0.879572,-115.56,28.3955,143.956,153.531
522,281,14043,Muon,0.0,0.0,0.933575,61.1701,117.082,55.9118,93.7429
523,399,19904,Muon,0.0,0.0,0.955047,116.141,-64.2806,180.421,274.662
524,259,12924,Muon,0.0,0.0,0.764357,-15.5424,-16.1274,0.585024,12.4214
525,377,18835,Muon,0.0,0.0,0.934641,-15.6508,21.1701,36.8209,84.6291
526,188,9368,Muon,0.0,0.0,0.955598,4.02847,117.282,113.254,292.089
527,222,11075,Muon,0.0,0.0,0.716999,72.5821,83.13,10.5479,63.6685
528,229,11432,Muon,0.0,0.0,0.745254,-98.138,-92.7938,5.34423,10.8385
529,220,10981,Muon,0.0,0.0,0.737119,117.351,86.3812,30.97,33.8712
530,288,14395,Muon,0.0,0.0,0.774527,-78.8916,-98.9354,20.0438,38.2197
531,288,14395,Muon,0.0,0.0,0.774527,-78.3321,-72.4754,5.85675,17.3104
532,272,13568,Muon,0.0,0.0,0.947772,75.6589,117.521,41.8617,100.535
533,261,13032,Muon,0.0,0.0,0.943,-51.1105,4.10877,55.2193,465.2
534,367,18333,Muon,0.0,0.0,0.787664,46.8238,67.6484,20.8246,36.5832
535,281,14035,Muon,0.0,0.0,0.818943,117.408,61.8959,55.5118,134.799
536,377,18821,Muon,0.0,0.0,0.957452,84.9216,-102.494,187.415,292.888
537,270,13455,Muon,0.0,0.0,0.961083,-55.1208,-73.7737,18.6528,220.093
538,372,18586,Muon,0.0,0.0,0.757629,-22.6941,-7.81477,14.8793,20.6261
539,362,18090,Muon,0.0,0.0,0.812325,109.506,41.2754,68.2311,143.262
540,249,12441,Muon,0.0,1.0,0.960585,6.40041,3.26594,3.13446,23.2502
541,8,398,Muon,0.0,0.0,0.964471,57.6074,-42.4745,100.082,241.598
542,287,14335,Muon,0.0,0.0,0.883832,58.4002,116.097,57.697,89.8923
543,199,9906,Muon,0.0,0.0,0.919202,-96.794,66.7124,163.506,190.995
544,199,9906,Muon,0.0,0.0,0.919202,-96.8028,-96.0381,0.764648,4.44702
545,258,12855,Muon,0.0,0.0,0.812862,27.1147,32.7707,5.65605,30.7052
546,280,13969,Muon,0.0,0.0,0.810214,-115.333,-53.856,61.4771,73.2062
547,387,19325,Muon,0.0,0.0,0.952957,-115.456,-18.9215,96.5346,153.843
548,349,17413,Muon,0.0,0.0,0.811069,-104.066,-94.4068,9.65952,49.2197
549,364,18175,Muon,0.0,0.0,0.807025,30.5028,32.9485,2.44569,3.04181
550,188,9394,Muon,0.0,0.0,0.81242,-60.8342,-69.0782,8.24398,16.9671
551,188,9394,Muon,0.0,0.0,0.81242,-62.9015,-66.0059,3.10446,3.35818
552,188,9394,Muon,0.0,0.0,0.81242,-62.7051,-58.8052,3.8999,4.38693
553,285,14218,Muon,0.0,0.0,0.914058,-23.4542,5.22983,28.684,87.3498
554,351,17511,Muon,0.0,0.0,0.74128,-115.321,-90.6233,24.6977,26.8972
555,249,12439,Muon,0.0,0.0,0.770221,47.0012,60.6443,13.6431,25.2751
556,223,11136,Muon,0.0,0.0,0.930246,-73.1832,-115.455,42.2721,108.384
557,238,11878,Muon,0.0,0.0,0.808,54.9915,25.5295,29.462,55.0417
558,269,13415,Muon,0.0,0.0,0.746192,-115.301,-4.09293,111.208,111.663
559,200,9972,Muon,0.0,0.0,0.752879,-58.6281,-54.5781,4.04992,12.2908
560,200,9972,Muon,0.0,0.0,0.752879,-54.4826,-53.026,1.45663,5.5209
561,203,10111,Muon,0.0,0.0,0.950161,-37.7515,-49.3569,11.6054,70.4359
562,392,19592,Muon,0.0,0.0,0.821237,-74.5379,-87.8586,13.3207,37.7589
563,362,18067,Muon,0.0,0.0,0.760902,26.397,17.6794,8.7176,10.6472
564,290,14486,Muon,0.0,0.0,0.92876,105.315,68.7018,36.6131,104.349
565,290,14467,Muon,0.0,0.0,0.801348,-43.422,39.2776,82.6996,125.462
566,263,13145,Muon,0.0,0.0,0.904693,-86.3043,-47.7239,38.5804,81.4951
567,247,12336,Muon,0.0,0.0,0.926492,41.4789,74.5419,33.063,153.025
568,362,18054,Muon,0.0,0.0,0.936297,91.595,43.558,48.0369,89.7115
569,282,14067,Muon,0.0,0.0,0.966364,100.844,94.4579,6.38622,259.271
570,231,11547,Muon,0.0,0.0,0.912522,83.3811,-115.503,198.884,284.777
571,386,19269,Muon,0.0,0.0,0.797429,15.6237,-83.3329,98.9566,136.198
572,199,9918,Muon,0.0,0.0,0.96186,30.8237,78.9738,48.1501,246.532
573,196,9783,Muon,0.0,0.0,0.778611,3.82804,12.528,8.69992,19.7902
574,368,18354,Muon,0.0,0.0,0.681088,-6.28767,-78.5586,72.271,111.513
575,368,18354,Muon,0.0,0.0,0.681088,-63.2875,-82.0676,18.7801,21.4481
576,204,10183,Muon,0.0,0.0,0.953219,65.5113,-85.308,150.819,306.094
577,269,13438,Muon,0.0,0.0,0.903512,-42.5904,-41.414,1.17636,115.031
578,368,18362,Muon,0.0,0.0,0.760777,-66.8251,-69.1915,2.36641,8.38222
579,367,18320,Muon,0.0,0.0,0.702093,-37.1101,82.9868,120.097,138.984
580,258,12881,Muon,0.0,0.0,0.93266,22.0994,-115.11,137.209,157.182
581,216,10752,Muon,0.0,0.0,0.953761,-39.3039,-115.474,76.1701,139.36
582,351,17514,Muon,0.0,0.0,0.909382,-0.775229,9.58531,10.3605,97.4619
583,283,14105,Muon,0.0,0.0,0.950845,32.7201,85.5061,52.7861,369.71
584,283,14105,Muon,0.0,0.0,0.950845,85.7252,86.6319,0.906776,11.5656
585,283,14142,Muon,0.0,0.0,0.612104,-77.0525,-82.8874,5.83492,27.8047
586,283,14142,Muon,0.0,0.0,0.612104,-77.1893,-75.8224,1.36689,8.78281
587,272,13571,Muon,0.0,0.0,0.934031,-6.27705,-99.8025,93.5254,146.787
588,194,9670,Muon,0.0,0.0,0.920266,-57.6848,-40.9589,16.7259,86.0817
589,369,18408,Muon,0.0,0.0,0.958701,-75.8925,74.6371,150.53,306.895
590,249,12426,Muon,0.0,0.0,0.749007,-115.493,-81.6805,33.8125,42.134
591,399,19942,Muon,0.0,0.0,0.952356,-10.9855,85.0358,96.0213,211.014
592,399,19942,Muon,0.0,0.0,0.952356,-11.3692,-25.7642,14.395,35.4366
593,247,12302,Muon,0.0,1.0,0.633461,117.376,-81.2019,198.578,227.456
594,186,9297,Muon,0.0,0.0,0.755896,21.7696,25.5566,3.78697,21.1707
595,111,5505,Muon,0.0,0.0,0.819616,-65.2165,-80.4324,15.2159,38.1093
596,220,10958,Muon,0.0,0.0,0.932175,-34.5574,-65.7574,31.2001,150.581
597,211,10530,Muon,0.0,0.0,0.716214,94.1217,49.0216,45.1,198.798
598,251,12550,Muon,0.0,0.0,0.786783,-76.5288,-115.358,38.8291,45.17
599,186,9273,Muon,0.0,0.0,0.837698,117.478,26.6228,90.8551,110.955
600,366,18272,Muon,0.0,0.0,0.818483,-124.666,84.4898,209.155,213.18
601,111,5546,Muon,0.0,0.0,0.95022,82.9852,117.478,34.493,160.329
602,284,14172,Muon,0.0,1.0,0.933265,88.9696,99.4997,10.5301,23.51
603,8,381,Muon,0.0,0.0,0.771887,-67.5691,-74.738,7.16891,22.1942
604,392,19582,Muon,0.0,0.0,0.765071,67.7557,67.0022,0.753525,17.76
605,233,11619,Muon,0.0,0.0,0.752347,11.066,10.2951,0.770963,13.8585
606,386,19285,Muon,0.0,0.0,0.650175,74.5939,11.1993,63.3947,111.02
607,231,11533,Muon,0.0,0.0,0.946653,-46.4599,-115.403,68.9432,203.102
608,289,14426,Muon,0.0,0.0,0.914794,114.882,-42.9619,157.844,240.228
609,289,14426,Muon,0.0,0.0,0.914794,115.467,117.116,1.64854,3.74893
610,269,13430,Muon,0.0,0.0,0.785873,61.3684,117.183,55.8144,61.1569
611,204,10200,Muon,0.0,0.0,0.967156,17.9111,-20.5264,38.4375,264.891
612,211,10510,Muon,0.0,0.0,0.940726,-115.4,70.7655,186.165,214.81
613,371,18542,Muon,0.0,0.0,0.857562,14.702,-8.00521,22.7072,54.4047
614,233,11633,Muon,0.0,0.0,0.870662,56.1,50.2919,5.80813,55.3633
615,274,13686,Muon,0.0,0.0,0.605371,-77.7656,-70.3511,7.41451,214.845
616,274,13686,Muon,0.0,0.0,0.605371,-77.7227,-79.4715,1.74886,17.2051
617,259,12935,Muon,0.0,0.0,0.780536,87.9041,116.794,28.8903,38.952
618,216,10763,Muon,0.0,0.0,0.819273,81.1344,117.714,36.5799,50.544
619,209,10414,Muon,0.0,0.0,0.958127,-74.1335,-115.484,41.3509,147.394
620,260,12951,Muon,0.0,0.0,0.949089,-40.4841,62.4355,102.92,207.271
621,220,10967,Muon,0.0,1.0,0.571663,-13.3396,-20.4347,7.09507,23.2681
622,275,13703,Muon,0.0,0.0,0.76865,58.6907,117.317,58.6263,60.4234
623,351,17524,Muon,0.0,0.0,0.527119,87.9807,82.5251,5.45559,13.3362
624,263,13149,Muon,0.0,0.0,0.956692,117.814,26.9824,90.8321,152.67
625,263,13149,Muon,0.0,0.0,0.956692,33.636,41.6887,8.05273,13.9959
626,234,11659,Muon,0.0,0.0,0.765167,-74.3761,-79.7051,5.32894,22.4611
627,265,13232,Muon,0.0,0.0,0.943144,109.285,-76.6111,185.896,219.683
628,385,19214,Muon,0.0,0.0,0.947018,-42.0331,-15.2295,26.8037,325.399
629,233,11622,Muon,0.0,0.0,0.812406,53.4934,117.202,63.7089,71.3038
630,397,19820,Muon,0.0,0.0,0.903061,-115.059,20.6469,135.706,230.137
631,260,12995,Muon,0.0,0.0,0.829315,-115.383,-21.2426,94.1399,101.589
632,268,13359,Muon,0.0,0.0,0.719259,58.2485,117.561,59.3127,61.3245
633,262,13091,Muon,0.0,0.0,0.858638,2.25492,-60.6035,62.8584,124.0
634,266,13267,Muon,0.0,0.0,0.953649,-70.5873,-69.2995,1.28777,4.65577
635,238,11858,Muon,0.0,0.0,0.874848,-39.5997,21.7501,61.3498,86.7734
636,188,9384,Muon,0.0,0.0,0.941067,93.8387,-8.09246,101.931,127.048
