Type  Num0  Pred  Prob
Pion  1.000000  0.000000  0.725115
Muon  0.000000  0.000000  0.614474
Muon  0.000000  0.000000  0.962655
Pion  1.000000  1.000000  0.984439
Muon  0.000000  0.000000  0.677877
Pion  1.000000  1.000000  0.995596
Pion  1.000000  1.000000  0.994187
Muon  0.000000  0.000000  0.952656
Muon  0.000000  0.000000  0.964913
Muon  0.000000  0.000000  0.740686
Muon  0.000000  0.000000  0.846531
Pion  1.000000  1.000000  0.999974
Pion  1.000000  0.000000  0.777350
Pion  1.000000  1.000000  0.975893
Pion  1.000000  1.000000  0.999983
Muon  0.000000  0.000000  0.742996
Muon  0.000000  0.000000  0.845016
Pion  1.000000  1.000000  0.934829
Pion  1.000000  1.000000  0.995317
Muon  0.000000  0.000000  0.937509
Pion  1.000000  0.000000  0.737804
Pion  1.000000  1.000000  0.999917
Muon  0.000000  0.000000  0.797132
Muon  0.000000  1.000000  0.602757
Muon  0.000000  0.000000  0.837731
Pion  1.000000  1.000000  0.999950
Muon  0.000000  0.000000  0.866146
Muon  0.000000  0.000000  0.762063
Pion  1.000000  1.000000  0.638611
Pion  1.000000  1.000000  0.998616
Muon  0.000000  0.000000  0.956803
Pion  1.000000  1.000000  0.999024
Muon  0.000000  0.000000  0.547284
Muon  0.000000  0.000000  0.775545
Muon  0.000000  0.000000  0.956500
Muon  0.000000  0.000000  0.939274
Pion  1.000000  1.000000  0.999502
Pion  1.000000  1.000000  0.999155
Muon  0.000000  0.000000  0.680766
Muon  0.000000  0.000000  0.908130
Muon  0.000000  0.000000  0.893317
Pion  1.000000  0.000000  0.551161
Muon  0.000000  0.000000  0.869790
Muon  0.000000  1.000000  0.640842
Pion  1.000000  1.000000  0.993890
Pion  1.000000  1.000000  0.999888
Muon  0.000000  0.000000  0.768388
Muon  0.000000  0.000000  0.954021
Muon  0.000000  0.000000  0.944806
Pion  1.000000  1.000000  0.999975
Muon  0.000000  0.000000  0.801472
Pion  1.000000  1.000000  0.887696
Muon  0.000000  0.000000  0.799745
Pion  1.000000  0.000000  0.585608
Pion  1.000000  0.000000  0.788846
Pion  1.000000  0.000000  0.818735
Muon  0.000000  0.000000  0.945289
Pion  1.000000  1.000000  0.999978
Pion  1.000000  0.000000  0.916117
Pion  1.000000  1.000000  0.684619
Muon  0.000000  0.000000  0.959380
Pion  1.000000  1.000000  0.663974
Muon  0.000000  0.000000  0.933772
Pion  1.000000  0.000000  0.770068
Muon  0.000000  0.000000  0.946480
Pion  1.000000  1.000000  0.979606
Muon  0.000000  1.000000  0.769190
Pion  1.000000  1.000000  0.999265
Pion  1.000000  1.000000  0.968434
Muon  0.000000  0.000000  0.919210
Pion  1.000000  1.000000  0.998053
Pion  1.000000  1.000000  0.734611
Muon  0.000000  0.000000  0.794619
Pion  1.000000  1.000000  0.999976
Muon  0.000000  0.000000  0.924234
Pion  1.000000  1.000000  0.698266
Pion  1.000000  0.000000  0.815354
Pion  1.000000  1.000000  0.999949
Muon  0.000000  0.000000  0.868005
Pion  1.000000  1.000000  0.999610
Muon  0.000000  0.000000  0.931291
Pion  1.000000  1.000000  0.983816
Muon  0.000000  1.000000  0.582770
Pion  1.000000  1.000000  0.935166
Muon  0.000000  0.000000  0.948409
Muon  0.000000  0.000000  0.961269
Pion  1.000000  1.000000  0.922650
Muon  0.000000  0.000000  0.696964
Muon  0.000000  0.000000  0.751461
Muon  0.000000  0.000000  0.672735
Pion  1.000000  1.000000  0.727601
Pion  1.000000  1.000000  0.996047
Pion  1.000000  1.000000  0.999979
Pion  1.000000  1.000000  0.998221
Muon  0.000000  0.000000  0.685379
Muon  0.000000  0.000000  0.851118
Pion  1.000000  1.000000  0.999844
Pion  1.000000  1.000000  0.974963
Muon  0.000000  0.000000  0.749219
Pion  1.000000  1.000000  0.998487
Pion  1.000000  1.000000  0.995155
Pion  1.000000  1.000000  0.998276
Pion  1.000000  0.000000  0.701824
Muon  0.000000  0.000000  0.954573
Muon  0.000000  0.000000  0.812569
Muon  0.000000  0.000000  0.714020
Pion  1.000000  1.000000  0.999739
Muon  0.000000  1.000000  0.983092
Pion  1.000000  1.000000  0.966624
Pion  1.000000  1.000000  0.996403
Muon  0.000000  0.000000  0.923713
Pion  1.000000  1.000000  0.835499
Muon  0.000000  0.000000  0.745300
Pion  1.000000  1.000000  0.999267
Muon  0.000000  0.000000  0.594064
Muon  0.000000  0.000000  0.939876
Pion  1.000000  1.000000  0.998321
Muon  0.000000  0.000000  0.773682
Muon  0.000000  0.000000  0.683802
Pion  1.000000  1.000000  0.955475
Muon  0.000000  0.000000  0.534523
Pion  1.000000  1.000000  0.987736
Muon  0.000000  0.000000  0.712405
Pion  1.000000  0.000000  0.748399
Muon  0.000000  0.000000  0.800080
Muon  0.000000  0.000000  0.518356
Muon  0.000000  0.000000  0.921603
Pion  1.000000  1.000000  0.997179
Muon  0.000000  0.000000  0.762035
Muon  0.000000  0.000000  0.947542
Pion  1.000000  1.000000  0.934498
Muon  0.000000  0.000000  0.784986
Muon  0.000000  0.000000  0.918971
Pion  1.000000  1.000000  0.964819
Muon  0.000000  0.000000  0.932636
Muon  0.000000  0.000000  0.768729
Muon  0.000000  0.000000  0.884069
Pion  1.000000  1.000000  0.998343
Muon  0.000000  1.000000  0.694449
Pion  1.000000  1.000000  0.999918
Pion  1.000000  1.000000  0.999370
Muon  0.000000  0.000000  0.871652
Pion  1.000000  1.000000  0.617384
Pion  1.000000  1.000000  0.994300
Muon  0.000000  0.000000  0.777233
Pion  1.000000  1.000000  0.909345
Pion  1.000000  1.000000  0.766419
Pion  1.000000  1.000000  0.999984
Muon  0.000000  0.000000  0.944480
Pion  1.000000  1.000000  0.691434
Muon  0.000000  0.000000  0.943587
Pion  1.000000  0.000000  0.728303
Pion  1.000000  1.000000  0.999833
Muon  0.000000  0.000000  0.817837
Pion  1.000000  1.000000  0.973926
Pion  1.000000  1.000000  0.943720
Muon  0.000000  0.000000  0.922398
Muon  0.000000  0.000000  0.847224
Pion  1.000000  1.000000  0.999505
Muon  0.000000  1.000000  0.580652
Pion  1.000000  1.000000  0.991321
Pion  1.000000  1.000000  0.999923
Pion  1.000000  1.000000  0.999900
Muon  0.000000  0.000000  0.955611
Pion  1.000000  1.000000  0.999916
Muon  0.000000  0.000000  0.800110
Pion  1.000000  1.000000  0.714656
Pion  1.000000  1.000000  0.999525
Pion  1.000000  1.000000  0.999691
Pion  1.000000  1.000000  0.736364
Pion  1.000000  1.000000  0.985427
Pion  1.000000  0.000000  0.525389
Pion  1.000000  0.000000  0.752612
Muon  0.000000  0.000000  0.919530
Muon  0.000000  0.000000  0.750704
Muon  0.000000  0.000000  0.731450
Pion  1.000000  1.000000  0.999983
Pion  1.000000  1.000000  0.999714
Pion  1.000000  0.000000  0.943858
Pion  1.000000  1.000000  0.845011
Pion  1.000000  1.000000  1.000000
Muon  0.000000  0.000000  0.762444
Muon  0.000000  0.000000  0.778913
Pion  1.000000  1.000000  0.991831
Muon  0.000000  1.000000  0.751986
Muon  0.000000  0.000000  0.932217
Pion  1.000000  1.000000  0.999972
Pion  1.000000  1.000000  0.995559
Muon  0.000000  0.000000  0.934461
Pion  1.000000  1.000000  0.999521
Pion  1.000000  1.000000  0.926513
Pion  1.000000  1.000000  0.990110
Pion  1.000000  1.000000  0.999980
Muon  0.000000  0.000000  0.949946
Pion  1.000000  0.000000  0.847468
Muon  0.000000  0.000000  0.791174
Pion  1.000000  1.000000  0.999698
Muon  0.000000  0.000000  0.886788
Pion  1.000000  1.000000  0.731865
Muon  0.000000  1.000000  0.521892
Pion  1.000000  1.000000  0.999777
Muon  0.000000  0.000000  0.959943
Muon  0.000000  1.000000  0.764352
Muon  0.000000  0.000000  0.773850
Pion  1.000000  1.000000  0.999248
Pion  1.000000  1.000000  0.999281
Muon  0.000000  0.000000  0.923543
Pion  1.000000  1.000000  0.999972
Muon  0.000000  0.000000  0.943168
Pion  1.000000  1.000000  0.999788
Pion  1.000000  1.000000  0.997751
Pion  1.000000  1.000000  0.907169
Pion  1.000000  1.000000  0.970829
Pion  1.000000  1.000000  0.999849
Pion  1.000000  1.000000  0.999549
Muon  0.000000  0.000000  0.729886
Muon  0.000000  1.000000  0.743494
Muon  0.000000  0.000000  0.919816
Pion  1.000000  1.000000  0.999874
Muon  0.000000  0.000000  0.901737
Muon  0.000000  0.000000  0.950980
Muon  0.000000  0.000000  0.764001
Pion  1.000000  1.000000  0.996441
Pion  1.000000  1.000000  0.999739
Muon  0.000000  0.000000  0.918459
Muon  0.000000  0.000000  0.947412
Muon  0.000000  0.000000  0.912727
Muon  0.000000  0.000000  0.773931
Muon  0.000000  0.000000  0.867914
Pion  1.000000  1.000000  0.998991
Pion  1.000000  1.000000  0.997696
Pion  1.000000  1.000000  0.994288
Muon  0.000000  0.000000  0.860616
Muon  0.000000  0.000000  0.624277
Pion  1.000000  1.000000  0.995629
Muon  0.000000  0.000000  0.843830
Muon  0.000000  0.000000  0.535767
Pion  1.000000  1.000000  0.999988
Muon  0.000000  0.000000  0.895594
Pion  1.000000  1.000000  0.998962
Muon  0.000000  0.000000  0.844576
Muon  0.000000  0.000000  0.921170
Muon  0.000000  0.000000  0.938632
Pion  1.000000  1.000000  0.923020
Muon  0.000000  0.000000  0.882670
Muon  0.000000  0.000000  0.704466
Muon  0.000000  0.000000  0.939688
Pion  1.000000  1.000000  0.984291
Pion  1.000000  1.000000  0.814563
Muon  0.000000  0.000000  0.759613
Muon  0.000000  0.000000  0.716787
Pion  1.000000  1.000000  0.993405
Muon  0.000000  0.000000  0.560419
Pion  1.000000  1.000000  0.999093
Muon  0.000000  0.000000  0.918444
Pion  1.000000  1.000000  0.849995
Pion  1.000000  1.000000  0.964514
Muon  0.000000  0.000000  0.672735
Pion  1.000000  1.000000  0.996825
Pion  1.000000  1.000000  0.999841
Muon  0.000000  0.000000  0.917420
Muon  0.000000  0.000000  0.788759
Pion  1.000000  1.000000  0.999977
Pion  1.000000  1.000000  0.988933
Muon  0.000000  0.000000  0.889235
Muon  0.000000  0.000000  0.716927
Muon  0.000000  0.000000  0.912326
Pion  1.000000  1.000000  0.996315
Muon  0.000000  0.000000  0.809303
Pion  1.000000  0.000000  0.745996
Muon  0.000000  0.000000  0.851231
Pion  1.000000  1.000000  0.950200
Pion  1.000000  1.000000  0.577727
Pion  1.000000  1.000000  0.984333
Muon  0.000000  0.000000  0.953446
Muon  0.000000  0.000000  0.750477
Muon  0.000000  0.000000  0.766088
Muon  0.000000  0.000000  0.929334
Muon  0.000000  0.000000  0.948696
Pion  1.000000  1.000000  0.921414
Muon  0.000000  0.000000  0.965202
Pion  1.000000  1.000000  0.985307
Pion  1.000000  1.000000  0.995224
Muon  0.000000  0.000000  0.953357
Muon  0.000000  0.000000  0.678266
Muon  0.000000  0.000000  0.842659
Muon  0.000000  0.000000  0.958707
Pion  1.000000  1.000000  0.999991
Pion  1.000000  1.000000  0.999799
Pion  1.000000  1.000000  0.999587
Pion  1.000000  1.000000  0.999959
Muon  0.000000  0.000000  0.727550
Muon  0.000000  0.000000  0.785355
Pion  1.000000  1.000000  0.668612
Pion  1.000000  0.000000  0.699504
Pion  1.000000  1.000000  0.765651
Pion  1.000000  1.000000  0.999896
Muon  0.000000  0.000000  0.939369
Muon  0.000000  0.000000  0.828020
Pion  1.000000  0.000000  0.911851
Pion  1.000000  1.000000  0.999984
Pion  1.000000  1.000000  0.998747
Pion  1.000000  1.000000  0.999999
Muon  0.000000  0.000000  0.920481
Muon  0.000000  0.000000  0.953481
Pion  1.000000  1.000000  0.988372
Muon  0.000000  0.000000  0.917345
Pion  1.000000  1.000000  0.999664
Pion  1.000000  1.000000  0.973903
Pion  1.000000  1.000000  0.999193
Muon  0.000000  0.000000  0.938876
Pion  1.000000  1.000000  0.995326
Muon  0.000000  1.000000  0.546484
Pion  1.000000  1.000000  0.997328
Pion  1.000000  1.000000  0.983730
Pion  1.000000  1.000000  0.992102
Pion  1.000000  1.000000  0.996600
Pion  1.000000  1.000000  0.999987
Muon  0.000000  0.000000  0.723256
Pion  1.000000  1.000000  0.999968
Muon  0.000000  0.000000  0.762439
Muon  0.000000  0.000000  0.654358
Pion  1.000000  1.000000  0.911290
Pion  1.000000  1.000000  0.996567
Muon  0.000000  0.000000  0.867433
Muon  0.000000  0.000000  0.811347
Pion  1.000000  1.000000  0.990582
Muon  0.000000  0.000000  0.800594
Pion  1.000000  1.000000  0.997280
Pion  1.000000  1.000000  0.771079
Muon  0.000000  1.000000  0.806344
Pion  1.000000  1.000000  0.982127
Muon  0.000000  0.000000  0.880076
Muon  0.000000  0.000000  0.860855
Pion  1.000000  1.000000  0.999311
Muon  0.000000  0.000000  0.952575
Pion  1.000000  0.000000  0.719808
Pion  1.000000  1.000000  0.991210
Muon  0.000000  0.000000  0.570016
Pion  1.000000  1.000000  0.525855
Pion  1.000000  1.000000  0.999689
Pion  1.000000  1.000000  0.820407
Muon  0.000000  0.000000  0.925106
Pion  1.000000  1.000000  0.986609
Pion  1.000000  1.000000  0.999104
Pion  1.000000  1.000000  0.992291
Muon  0.000000  0.000000  0.565317
Pion  1.000000  1.000000  0.995721
Muon  0.000000  1.000000  0.674708
Pion  1.000000  1.000000  0.936572
Pion  1.000000  1.000000  0.959115
Muon  0.000000  0.000000  0.945313
Pion  1.000000  1.000000  0.968945
Pion  1.000000  1.000000  0.682858
Pion  1.000000  1.000000  0.875334
Pion  1.000000  1.000000  0.812785
Muon  0.000000  0.000000  0.787020
Pion  1.000000  1.000000  0.999989
Muon  0.000000  0.000000  0.955811
Muon  0.000000  0.000000  0.934466
Muon  0.000000  0.000000  0.768626
Muon  0.000000  0.000000  0.954359
Muon  0.000000  0.000000  0.556764
Pion  1.000000  1.000000  0.999982
Muon  0.000000  0.000000  0.939494
Muon  0.000000  0.000000  0.896816
Pion  1.000000  1.000000  0.905955
Muon  0.000000  0.000000  0.680590
Muon  0.000000  0.000000  0.731298
Muon  0.000000  0.000000  0.880262
Pion  1.000000  0.000000  0.882763
Pion  1.000000  1.000000  0.761141
Muon  0.000000  0.000000  0.850250
Muon  0.000000  0.000000  0.938834
Pion  1.000000  1.000000  0.824670
Muon  0.000000  0.000000  0.783188
Muon  0.000000  0.000000  0.768377
Muon  0.000000  0.000000  0.742916
Pion  1.000000  0.000000  0.727518
Muon  0.000000  0.000000  0.880191
Muon  0.000000  0.000000  0.774214
Muon  0.000000  0.000000  0.742960
Pion  1.000000  0.000000  0.840885
Muon  0.000000  1.000000  0.718187
Muon  0.000000  0.000000  0.940947
Muon  0.000000  0.000000  0.740268
Muon  0.000000  0.000000  0.760097
Pion  1.000000  1.000000  0.757093
Muon  0.000000  0.000000  0.848621
Pion  1.000000  1.000000  0.737560
Muon  0.000000  0.000000  0.849407
Muon  0.000000  0.000000  0.940115
Pion  1.000000  1.000000  0.996316
Muon  0.000000  0.000000  0.857731
Muon  0.000000  0.000000  0.958239
Muon  0.000000  1.000000  0.734567
Pion  1.000000  1.000000  0.996922
Muon  0.000000  0.000000  0.837200
Muon  0.000000  0.000000  0.902522
Pion  1.000000  1.000000  0.999986
Muon  0.000000  0.000000  0.945574
Pion  1.000000  1.000000  0.925523
Pion  1.000000  1.000000  0.604982
Muon  0.000000  0.000000  0.953355
Muon  0.000000  0.000000  0.842969
Muon  0.000000  0.000000  0.782129
Muon  0.000000  0.000000  0.941279
Muon  0.000000  0.000000  0.952494
Muon  0.000000  1.000000  0.536664
Muon  0.000000  0.000000  0.832131
Muon  0.000000  0.000000  0.885698
Pion  1.000000  1.000000  0.999956
Muon  0.000000  0.000000  0.674966
Muon  0.000000  0.000000  0.952112
Pion  1.000000  1.000000  0.999674
Pion  1.000000  1.000000  0.999458
Muon  0.000000  0.000000  0.957188
Pion  1.000000  1.000000  0.783907
Pion  1.000000  1.000000  0.999976
Pion  1.000000  1.000000  0.805956
Pion  1.000000  1.000000  0.996131
Pion  1.000000  1.000000  0.999752
Pion  1.000000  1.000000  0.930790
Pion  1.000000  1.000000  0.984412
Pion  1.000000  1.000000  0.968337
Pion  1.000000  1.000000  0.999999
Pion  1.000000  0.000000  0.751180
Pion  1.000000  1.000000  0.996757
Pion  1.000000  0.000000  0.702741
Pion  1.000000  0.000000  0.813445
Muon  0.000000  0.000000  0.687288
Muon  0.000000  0.000000  0.779122
Pion  1.000000  1.000000  0.999691
Pion  1.000000  1.000000  0.999854
Muon  0.000000  0.000000  0.748184
Muon  0.000000  0.000000  0.732191
Pion  1.000000  1.000000  0.979435
Muon  0.000000  0.000000  0.742468
Pion  1.000000  1.000000  0.998820
Muon  0.000000  0.000000  0.825404
Muon  0.000000  0.000000  0.819015
Muon  0.000000  0.000000  0.832713
Pion  1.000000  0.000000  0.591215
Muon  0.000000  0.000000  0.944557
Muon  0.000000  0.000000  0.954425
Muon  0.000000  0.000000  0.959404
Pion  1.000000  0.000000  0.573000
Pion  1.000000  0.000000  0.663168
Muon  0.000000  0.000000  0.950162
Pion  1.000000  1.000000  0.999954
Pion  1.000000  1.000000  0.707145
Muon  0.000000  0.000000  0.916642
Pion  1.000000  1.000000  0.998869
Muon  0.000000  0.000000  0.725614
Muon  0.000000  0.000000  0.961136
Pion  1.000000  0.000000  0.605611
Muon  0.000000  0.000000  0.780353
Pion  1.000000  1.000000  0.993507
Pion  1.000000  1.000000  0.689442
Pion  1.000000  1.000000  0.992987
Pion  1.000000  0.000000  0.802113
Muon  0.000000  0.000000  0.959165
Pion  1.000000  1.000000  0.911308
Muon  0.000000  0.000000  0.938526
Pion  1.000000  1.000000  0.823906
Muon  0.000000  0.000000  0.768989
Pion  1.000000  1.000000  0.999928
Pion  1.000000  1.000000  0.993036
Muon  0.000000  0.000000  0.851497
Pion  1.000000  1.000000  0.999878
Pion  1.000000  1.000000  0.997172
Muon  0.000000  0.000000  0.805202
Pion  1.000000  1.000000  0.987035
Pion  1.000000  1.000000  0.725479
Muon  0.000000  0.000000  0.966154
Pion  1.000000  0.000000  0.791809
Pion  1.000000  1.000000  0.999371
Muon  0.000000  0.000000  0.791892
Pion  1.000000  1.000000  0.997121
Muon  0.000000  0.000000  0.561257
Pion  1.000000  1.000000  0.997866
Muon  0.000000  0.000000  0.739084
Muon  0.000000  0.000000  0.571545
Muon  0.000000  0.000000  0.941901
Muon  0.000000  0.000000  0.850546
Muon  0.000000  0.000000  0.927916
Pion  1.000000  1.000000  0.999455
Muon  0.000000  0.000000  0.921801
Pion  1.000000  1.000000  0.828025
Pion  1.000000  1.000000  0.999542
Muon  0.000000  0.000000  0.841201
Muon  0.000000  0.000000  0.714776
Muon  0.000000  0.000000  0.965576
Muon  0.000000  1.000000  0.761176
Pion  1.000000  1.000000  0.796474
Pion  1.000000  1.000000  0.972691
Pion  1.000000  1.000000  0.999516
Pion  1.000000  1.000000  0.776515
Muon  0.000000  0.000000  0.783877
Pion  1.000000  1.000000  0.986127
Muon  0.000000  0.000000  0.901896
Muon  0.000000  0.000000  0.752620
Muon  0.000000  0.000000  0.957658
Muon  0.000000  0.000000  0.680377
Muon  0.000000  0.000000  0.753895
Muon  0.000000  0.000000  0.749703
Muon  0.000000  0.000000  0.899556
Muon  0.000000  0.000000  0.574288
Pion  1.000000  1.000000  0.999942
Pion  1.000000  1.000000  0.556683
Pion  1.000000  0.000000  0.884470
Pion  1.000000  1.000000  0.677384
Muon  0.000000  0.000000  0.621685
Pion  1.000000  0.000000  0.702969
Muon  0.000000  0.000000  0.920399
Muon  0.000000  0.000000  0.946895
Muon  0.000000  0.000000  0.776020
Pion  1.000000  1.000000  0.987837
Muon  0.000000  0.000000  0.794351
Pion  1.000000  1.000000  0.999973
Pion  1.000000  1.000000  0.999401
Pion  1.000000  1.000000  0.913475
Muon  0.000000  0.000000  0.950874
Pion  1.000000  1.000000  0.881681
Muon  0.000000  0.000000  0.863792
Muon  0.000000  0.000000  0.818150
Muon  0.000000  0.000000  0.935663
Muon  0.000000  0.000000  0.781730
Muon  0.000000  0.000000  0.942117
Pion  1.000000  1.000000  0.918464
Muon  0.000000  0.000000  0.744488
Pion  1.000000  1.000000  0.999992
Muon  0.000000  0.000000  0.697615
Muon  0.000000  0.000000  0.964546
Muon  0.000000  0.000000  0.512569
Pion  1.000000  1.000000  0.630905
Pion  1.000000  1.000000  0.960355
Pion  1.000000  1.000000  0.999972
Muon  0.000000  0.000000  0.963173
Pion  1.000000  1.000000  0.985825
Pion  1.000000  0.000000  0.562236
Muon  0.000000  0.000000  0.966299
Muon  0.000000  0.000000  0.946279
Muon  0.000000  0.000000  0.945382
Muon  0.000000  0.000000  0.943850
Muon  0.000000  0.000000  0.957360
Pion  1.000000  1.000000  0.998402
Pion  1.000000  1.000000  0.999953
Muon  0.000000  0.000000  0.724260
Pion  1.000000  1.000000  0.987398
Pion  1.000000  0.000000  0.839454
